Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_3_bigbird_2024-12-15_19-30-56.569083_9.97575757575758e-08_25_15_1000_10_4_0_0,1,2024-12-15 21:23:55.421564,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,9.97575757575758e-08,9.97575757575758e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0685286842733696,0.0635907616202169,0.0187114025558031,0.0777893242358071,NA,NA,1.34842228253478,-1.41365871085918,-1.2033254845801e-05,0.00169812854913447,1.64732853393762e-07,-0.117115673219814,1.16887500853233,0.000574136669570028,0.00292568381451477,3.44078717260464e-07_9.78267005594887e-07_7.76584027515503e-10,2.06316062797361e-05,30134,13176,8384,8574,0.0193769935703856,0.00368482343053402,FALSE,bigbird_2024-12-16_04-28-16.105628
Set_3_bigbird_2024-12-15_19-47-11.622272_1.08363636363636e-07_25_15_1000_10_4_0_0,1,2024-12-15 21:43:59.236861,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.08363636363636e-07,1.08363636363636e-06,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0712390928436073,0.0715968099159577,0.0462006540826064,0.0789239892349738,NA,NA,1.29450990964391,-1.39879779505712,-7.39810024914208e-08,0.0019605267690422,1.8266050653518e-07,-1.02853992817945,0.136815285269576,-0.000913265606383745,0.00276322162051343,3.7803112352537e-07_9.91269063086986e-07_2.01995565648896e-08,1.249299325484e-06,29825,11366,9176,9283,0.0181057077409891,0.0036470385217919,FALSE,bigfoot_2024-12-16_04-30-46.704761
Set_3_bigbird_2024-12-15_20-22-26.631007_1.15535353535354e-07_25_15_1000_10_4_0_0,1,2024-12-15 22:26:30.089793,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.15535353535354e-07,1.15535353535354e-06,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0690352414033985,0.0711524855856361,0.034033943416936,0.0734823662057116,NA,NA,1.20158700856726,-1.32540095399397,5.0498132784535e-07,0.00233476609671027,2.85862628722661e-07,-0.699173696103017,0.183948997359076,0.000389033879094887,-0.000412258415915431,3.39538125211316e-07_8.47659514636575e-07_-2.35888203067635e-08,5.45474380444898e-06,29987,10810,9659,9518,0.0187806764014406,0.00366684808559845,FALSE,bigwig_2024-12-16_04-37-21.445827
Set_3_bigbird_2024-12-15_21-27-11.576085_1.31313131313131e-07_25_15_1000_10_4_0_0,1,2024-12-15 23:38:15.093416,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.31313131313131e-07,1.31313131313131e-06,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0807837769066303,0.0788379202571792,0.0711524559060716,0.0862915571468642,NA,NA,1.25558302888526,-1.34731606247003,-1.49289059666745e-05,0.00261732934502087,2.76183949575484e-07,-0.841313365647785,0.158425106515407,0.000425647488285366,0.00464236848786577,4.41446686223611e-07_1.17603859366623e-06_-2.91342787183212e-12,5.45290857068358e-06,30050,8232,10902,10916,0.016695554093178,0.00367455180485655,FALSE,biggar_2024-12-16_04-31-28.182759
Set_3_bigbird_2024-12-15_21-46-56.629828_1.37050505050505e-07_25_15_1000_10_4_0_0,1,2024-12-16 01:36:52.389945,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.37050505050505e-07,1.37050505050505e-06,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0879784715613809,0.0840810027984232,0.0890460872230102,0.0922853374588692,NA,NA,1.29571121225695,-1.31133112330605,-1.19341302461227e-05,0.003122955554816,3.78015014644857e-07,-1.01241462340875,0.0571946189289377,0.000546761701502831,0.00200635901939681,4.54029438836754e-07_1.30624347275652e-06_-4.35267351071407e-08,2.73421426246761e-06,29994,6763,11728,11503,0.0160805229462559,0.00366770405440491,FALSE,biggar_2024-12-16_04-30-06.372097
Set_3_bigbird_2024-12-15_22-13-11.607384_1.42787878787879e-07_25_15_1000_10_4_0_0,1,2024-12-16 00:32:35.160229,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.42787878787879e-07,1.42787878787879e-06,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0939606461868432,0.0956069288750239,0.0564582071846412,0.0978453399570576,NA,NA,1.36260404339842,-1.30614200824909,-5.17105742563206e-06,0.00326263058488454,4.12225516461357e-07,-0.822279003693633,0.160481744869273,0.00048232590092532,0.00407317731895421,4.77208433028552e-07_1.31801952066455e-06_2.19945581794328e-08,4.92527520440895e-06,30043,6059,11892,12092,0.015550824484905,0.0036736958360501,FALSE,biggar_2024-12-16_04-30-48.568827
Set_3_biggar_2024-12-15_15-24-41.631924_1.94343434343434e-08_25_15_1000_10_4_0_0,1,2024-12-15 16:03:11.958452,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,1.94343434343434e-08,1.94343434343434e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0130493220630505,0.0132500805071095,0.022005054081329,0.0191029492898371,NA,NA,1.1962064334797,-1.69457770554302,-2.88853610716949e-06,0.000185779884111456,6.25164045289915e-09,-0.171445509749901,1.2251617684218,0.000884197292968688,-0.000146259036752661,2.59675210443586e-07_6.94983185508181e-07_-4.55287537538199e-09,1.72385130907169e-05,29730,26001,1782,1947,0.0264489943995964,0.00363542180227572,FALSE,biggar_2024-12-16_04-32-30.894067
Set_3_biggar_2024-12-15_15-24-41.636281_2.66060606060606e-08_25_15_1000_10_4_0_0,1,2024-12-15 16:04:57.161949,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,2.66060606060606e-08,2.66060606060606e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0181943386553195,0.0187686534181016,0.027005513500375,0.0273794399379661,NA,NA,1.24885439301637,-1.72036807264533,5.6965990964619e-06,0.000247169100159147,7.2122876331351e-09,-0.834777838630108,0.207791685845728,-7.77096087069729e-05,0.000260148778889249,2.77852923680336e-07_7.22185004674358e-07_1.41280144013593e-08,2.07897052529211e-06,30080,25071,2518,2491,0.0255568725897606,0.00367822024259851,FALSE,bigfoot_2024-12-16_05-15-05.056901
Set_3_biggar_2024-12-15_15-24-41.692912_3.09090909090909e-08_25_15_1000_10_4_0_0,1,2024-12-15 16:03:23.695674,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,3.09090909090909e-08,3.09090909090909e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.019681757632109,0.0212951254488058,0.0178245311824802,0.0271279792925601,NA,NA,1.24559342936747,-1.61569493300694,6.43746956171271e-06,0.000339785667596228,1.52985934176346e-08,-0.156219132350088,-3.24669650360322,0.000353242436118561,-0.000181761667092273,2.71434102492166e-07_6.93485761820003e-07_-3.09005939939534e-08,1.54316316194252e-05,30009,24134,2897,2978,0.0253690463194375,0.00366953827327588,FALSE,bigfoot_2024-12-16_05-11-26.814583
Set_3_biggar_2024-12-15_15-58-41.624746_3.80808080808081e-08_25_15_1000_10_4_0_0,1,2024-12-15 16:38:37.918487,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,3.80808080808081e-08,3.80808080808081e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0244465717996441,0.0256442668648552,0.0202184136649156,0.0330954215113088,NA,NA,1.21076988261702,-1.64322837510187,-1.42137770241819e-05,0.000388167985462939,1.51099396683276e-08,-1.07695033960453,0.15720795164652,-0.000601985294486969,-0.000576464471656675,2.62134355192831e-07_6.98728610276924e-07_1.67154886738767e-09,4.40855757703277e-07,29794,22767,3498,3529,0.0246054643426529,0.00364324780279188,FALSE,bigfoot_2024-12-16_05-17-59.970923
Set_3_biggar_2024-12-15_16-07-11.611966_4.38181818181818e-08_25_15_1000_10_4_0_0,1,2024-12-15 16:48:10.270338,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,4.38181818181818e-08,4.38181818181818e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0272686724353248,0.0282550023146133,0.0126133255457432,0.0359493442875683,NA,NA,1.20529589406579,-1.61145284677023,6.567673998127e-06,0.000488860443629825,2.00060351101312e-08,2,12.562688555746,-0.00056239834451632,0.000718737602407785,2.81630263466093e-07_6.96326018083651e-07_2.28926111027303e-08,0.00220435901627203,30048,21845,4119,4084,0.0236195198349308,0.00367430724234042,FALSE,bigbird_2024-12-16_06-08-36.033199
Set_3_biggar_2024-12-15_16-32-41.62811_4.52525252525253e-08_25_15_1000_10_4_0_0,1,2024-12-15 17:14:52.436691,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,4.52525252525253e-08,4.52525252525253e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0294009295306655,0.0294107988739244,0.0453256415880432,0.039463347163947,NA,NA,1.22658648212834,-1.60008967750656,-9.21316848961302e-06,0.00051414799258351,2.40311593138359e-08,-1.24073602297805,0.146831375733811,0.00100043486082259,0.00055708328025474,2.81832045598065e-07_8.47256019479061e-07_-1.06061160790925e-08,3.47522773584196e-07,30178,21781,4213,4184,0.0242522020842998,0.00369020380588889,FALSE,bigbird_2024-12-16_06-16-32.746681
Set_3_biggar_2024-12-15_16-39-12.163885_5.0989898989899e-08_25_15_1000_10_4_0_0,1,2024-12-15 17:22:36.754119,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,5.0989898989899e-08,5.0989898989899e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0317373940100402,0.0305962735136568,0.0362707374727063,0.0413181564530053,NA,NA,1.37634466992448,-1.5639002752833,1.11470355289289e-05,0.000605960560878172,3.27949834650771e-08,-0.275591819445253,-0.794958180382744,0.000672258854237706,0.000323069589956236,3.54773237795007e-07_9.88121032936491e-07_4.58019360704617e-08,2.35201151863645e-05,29945,20749,4612,4584,0.0233282831148773,0.00366171227275972,FALSE,bigbird_2024-12-16_06-09-16.441243
Set_3_biggar_2024-12-15_17-10-26.597795_5.95959595959596e-08_25_15_1000_10_4_0_0,1,2024-12-15 17:57:38.487111,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,5.95959595959596e-08,5.95959595959596e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0377946387815716,0.0357736843129682,0.00970880352556414,0.0466720848373761,NA,NA,1.17877096053831,-1.52213717384493,-4.82261101582849e-07,0.000835019616895196,4.81873883966569e-08,0.080183687259705,9.63982866603103,-0.00034507106616324,0.000466042542005292,2.40177219891114e-07_6.48680886463397e-07_9.16639068729159e-10,1.83098694917941e-05,30279,19538,5420,5321,0.0223401226097295,0.00370255421295346,FALSE,bigwig_2024-12-16_06-07-22.260468
Set_3_biggar_2024-12-15_17-17-26.607724_6.38989898989899e-08_25_15_1000_10_4_0_0,1,2024-12-15 18:03:21.556441,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,6.38989898989899e-08,6.38989898989899e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0432489722019499,0.0446075935066517,0.0108529467265579,0.0535739568050311,NA,NA,1.24203659724232,-1.53403164155089,-2.53627587449702e-05,0.000842507255590142,5.07103943958891e-08,-0.104346449916193,-5.56006016521219,-0.00042733240722653,0.00108831899046744,2.7616199960217e-07_7.63550377028032e-07_9.39082732305589e-09,1.2171355909252e-05,29910,18373,5779,5758,0.0220802905132063,0.00365743242872744,FALSE,bigfoot_2024-12-16_06-07-08.731477
Set_3_biggar_2024-12-15_17-24-56.631444_6.82020202020202e-08_25_15_1000_10_4_0_0,1,2024-12-15 18:14:49.434454,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,6.82020202020202e-08,6.82020202020202e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0431024113809564,0.0429514290060623,0.0188378205591777,0.0534885165724337,NA,NA,1.28782361075831,-1.51787295943716,7.67900344475563e-06,0.000893429617340564,5.66421861292841e-08,0.00778845105742221,-9.80971082202634,0.000591830643527323,0.00201424667169518,3.31197458629566e-07_8.42204234394933e-07_2.28597320977637e-09,2.79203300562296e-05,29839,17821,5999,6019,0.0220653769521432,0.00364875045940481,FALSE,bigbird_2024-12-16_06-09-19.920508
Set_3_biggar_2024-12-15_17-59-41.636985_7.53737373737374e-08_25_15_1000_10_4_0_0,1,2024-12-15 18:49:31.862492,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,7.53737373737374e-08,7.53737373737374e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0492498151711418,0.0473498366715954,0.0745367735121461,0.0578859361970558,NA,NA,1.29974864923272,-1.46084967249395,2.04725176410599e-05,0.00120627055222385,9.05165049470951e-08,-1.98560893957923,0.868569265712041,-0.000458393687808753,0.00229243850337097,3.33616652867655e-07_8.99650487730274e-07_2.69559300595867e-08,2.06235430605159e-09,29982,16065,6897,7020,0.0205645372890401,0.00366623667930813,FALSE,biggar_2024-12-16_05-38-25.483661
Set_3_biggar_2024-12-15_18-05-26.628216_7.96767676767677e-08_25_15_1000_10_4_0_0,1,2024-12-15 18:56:48.973206,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,7.96767676767677e-08,7.96767676767677e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0492178752594284,0.0508255288300877,0.0550166433468732,0.0572450319570557,NA,NA,1.45022380884068,-1.4744131556733,-4.76930813479741e-06,0.00118598408306771,8.04111943509856e-08,-0.868151277785235,0.189650582677961,0.000680279308589895,0.00250981094425532,3.9375188581784e-07_1.14187413649448e-06_1.76663696686488e-08,3.71704624049098e-06,29745,15349,7182,7214,0.0201765458354345,0.00363725602114669,FALSE,biggar_2024-12-16_06-13-50.613858
Set_3_biggar_2024-12-15_18-35-26.609922_8.54141414141414e-08_25_15_1000_10_4_0_0,1,2024-12-15 19:29:47.611603,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,8.54141414141414e-08,8.54141414141414e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0541340431061898,0.0571355062493796,0.0569515559419987,0.0644630905305255,NA,NA,1.25049967480198,-1.50023076578301,3.22967277531514e-06,0.00120520766374529,7.44884102751223e-08,-0.97367095654237,0.0804097885048201,9.85193399170423e-05,0.00216921244243344,3.450852762264e-07_1.08482809261043e-06_-2.38573671143909e-08,2.19111632802741e-06,29888,14996,7527,7365,0.020157337652235,0.00365474224105,FALSE,biggar_2024-12-16_06-18-19.571529
Set_3_biggar_2024-12-15_18-49-26.643142_8.97171717171717e-08_25_15_1000_10_4_0_0,1,2024-12-15 19:41:56.166234,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,8.97171717171717e-08,8.97171717171717e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0567312969954479,0.0588426777349889,0.0330975251602159,0.0648662623500477,NA,NA,1.20101825741552,-1.43119514608095,-1.52788411529127e-05,0.0014651621625852,1.22861241019015e-07,-0.239177217796133,0.545861772468652,0.000655670267473827,0.00190491503817218,3.69292110564763e-07_9.05713992267003e-07_-1.36467821467485e-08,2.69803015630618e-05,29889,14136,7831,7922,0.0198693680492823,0.00365486452230807,FALSE,biggar_2024-12-16_06-18-33.033088
Set_3_biggar_2024-12-15_18-59-26.594831_9.54545454545455e-08_25_15_1000_10_4_0_0,1,2024-12-15 19:55:51.275761,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1.5e-05,9.54545454545455e-08,9.54545454545455e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0598141215445735,0.0631221529699929,0.0317076871345223,0.0678123914003375,NA,NA,1.21563961029693,-1.43621388448248,-4.82053814973865e-06,0.0015860237589547,1.22736911829121e-07,0.345984565683466,5.21489146560141,-0.000446217589554234,0.00226779234471827,3.61421995863725e-07_1.0067839079557e-06_-2.06927450594049e-08,0.0001374168105575,29935,13129,8454,8352,0.0190135967512945,0.00366048946017907,FALSE,bigfoot_2024-12-16_07-11-53.653891
