Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_5_c3_2024-12-17_03-18-44.044856_2.32929292929293e-08_5_2_1000_10_4_0_1,1,2024-12-17 03:21:07.683148,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,2e-06,2.32929292929293e-08,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.094051409816911,0.0875288581883234,0.0941056495138373,0.0978547028408576,NA,NA,1.24894850349354,0.0262302595310746,-0.000412026534273789,0.00105027839335697,0.00111862900894676,-0.462629413855337,0.0286376496011869,0.00148395729345638,-0.00137925968655765,3.03902977752222e-06_7.00314733303652e-06_-5.65111797957619e-08,0.000258909164263675,3005,1254,909,842,0.0312823441347754,0.000367455180485655,FALSE,bigbird_2024-12-17_16-05-15.77801
Set_5_c3_2024-12-17_03-18-44.04667_2.35e-08_5_2_1000_10_4_0_1,1,2024-12-17 03:21:07.799713,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,2e-06,2.35e-08,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.111157588297733,0.106192569528122,0.136121686865498,0.113792746314335,NA,NA,1.33302862102171,0.0736169785331978,-0.000781066770415547,0.00062303073857844,0.00143716385656324,-0.292166479043972,0.028569894556858,0.00063150044525496,-0.00213702244162487,3.81224497018033e-06_8.11957377812557e-06_2.85515928859511e-07,0.000625203002787892,3053,1183,886,984,0.031642051670488,0.000373324680872781,FALSE,bigwig_2024-12-17_16-06-11.561582
Set_5_c3_2024-12-17_03-19-13.805601_3.20707070707071e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:21:13.292097,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,3.20707070707071e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0187609537102776,0.0208555986126782,0.0258568041098985,0.0209110458837207,NA,NA,1.00328813494907,0.102286648657229,-0.00023115469700427,7.06963394968887e-05,0.00029184119471946,-0.0985119941679292,0.158726503992752,-0.00150536802474675,0.000832630584274664,1.75117552641281e-06_3.78759411584501e-06_-1.02702534264101e-07,0.00021149887274609,2969,2700,129,140,0.0316469254378579,0.000363053055195311,FALSE,bigwig_2024-12-17_16-05-12.981431
Set_5_c3_2024-12-17_03-19-13.833364_3e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:21:13.571845,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,3e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.00568287099360347,0.00639652393380987,0.00854077128703958,0.00618540970458077,NA,NA,0.97515783662869,-0.258470479077467,9.03210676377949e-05,-0.000144097579982548,3.15691367488562e-05,0.173401369920612,2.86241143644544,0.00162107146053671,-0.000822447228588814,1.20722858815384e-06_2.6171502197505e-06_9.30641213699775e-08,0.000140479183546915,3033,2790,129,114,0.0313674362429937,0.000370879055711478,FALSE,bigwig_2024-12-17_16-06-04.394502
Set_5_c3_2024-12-17_03-21-28.628922_4.24242424242424e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:27:13.471461,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,4.24242424242424e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0198263843172554,0.0179167492066527,0.0227456808617619,0.0229999627944315,NA,NA,1.12997519336371,0.110437105421444,0.000213993557920721,0.000104710743307568,0.000332980805708941,-0.309862365355653,0.12795039973179,-0.000303233803102756,-0.00068237756463287,1.81133007885615e-06_3.64611831031659e-06_2.31115005742418e-07,0.000102265145319175,3076,2716,183,177,0.0303034884184005,0.000376137149808278,FALSE,bigwig_2024-12-17_16-09-09.88468
Set_5_c3_2024-12-17_03-22-15.082458_4.65656565656566e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:29:04.886869,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,4.65656565656566e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0135153820545834,0.012229781468164,0.015372807531645,0.0184663816708977,NA,NA,1.07298962718202,-0.0165926466410634,-0.000425766713154537,-0.000220624966430056,0.000191692640182057,-0.60350830982549,0.104446242614751,0.000126626045054382,0.000917313456577421,1.39005117184307e-06_3.30590324419311e-06_5.7881851471193e-08,2.72828625240099e-05,2956,2592,197,167,0.0311514978433694,0.000361463398840465,FALSE,bigbird_2024-12-17_16-09-41.681196
Set_5_c3_2024-12-17_03-22-15.110691_4.86363636363636e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:29:08.225931,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,4.86363636363636e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0162838960456889,0.0146914037227268,0.0144220352557085,0.0151548255637478,NA,NA,0.994544726433048,0.0342791736159057,0.000136632821368441,0.000181035415313683,0.000162126156386721,0.375562722638279,0.920221434802959,0.000255458411216382,-0.00208528586633322,1.36525157925736e-06_3.06154161539918e-06_5.79452152569752e-08,0.000371121936557275,3163,2783,186,194,0.0323634591368953,0.000386775619259943,FALSE,bigbird_2024-12-17_16-08-45.28786
Set_5_c3_2024-12-17_03-22-15.111403_5.27777777777778e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:29:08.564697,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,5.27777777777778e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0156422375222078,0.0162968841229929,0.0220609845068251,0.0177927310384755,NA,NA,1.0377985732243,-0.0323432155528766,-3.8024222884378e-05,6.02521909165809e-05,0.000162669317093173,-0.0934223848005354,0.198206467262794,0.000431250595229206,0.000313797086170738,1.75623929622504e-06_3.63714702476277e-06_-2.93579021686752e-08,0.000173001043886564,3066,2653,221,192,0.0327498693737769,0.000374914337227627,FALSE,bigbird_2024-12-17_16-09-16.706199
Set_5_c3_2024-12-17_03-27-16.052819_5.8989898989899e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:30:06.924518,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,5.8989898989899e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0266841006821634,0.0283927246686274,0.033223163000346,0.0301865573207661,NA,NA,1.1478323765219,-0.12364095046326,0.000329623734827543,-0.000908132168048953,0.000225688445387351,-0.672898369406837,0.0476424862349173,0.00142809631751917,0.00122095603592402,2.13011649333537e-06_4.29549011463618e-06_5.54988001265761e-08,4.53538522347448e-05,2907,2432,243,232,0.0330297410990712,0.000355471617195275,FALSE,bigwig_2024-12-17_16-12-40.061518
Set_5_c3_2024-12-17_03-29-02.93881_6.31313131313131e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:30:18.62433,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,6.31313131313131e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0283261798729081,0.0257921285195761,0.025049057655353,0.0325103260361425,NA,NA,1.0382175324702,0.12663634793027,-4.63809314441409e-06,6.09356259433239e-05,0.000489805275038998,0.157531313481051,0.235979984038736,0.000575267883542317,0.00259676213085208,1.92864129732552e-06_3.81440248837086e-06_1.38024982023275e-07,0.000409292460786217,2944,2485,232,227,0.0315211307744565,0.000359996023743684,FALSE,bigbird_2024-12-17_16-09-48.81979
Set_5_c3_2024-12-17_03-29-28.642782_6.52020202020202e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:30:22.052654,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,6.52020202020202e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0199767745584454,0.0196246901706495,0.0223381351393675,0.021645204429101,NA,NA,1.01511649416054,-0.133363326426476,0.000573725245326958,-0.000419357694580545,0.000158177319039788,0.535840618340444,0.991242429934574,2.07189702057251e-05,-5.89279260708045e-05,1.68415048208093e-06_4.09730159353554e-06_2.01350643491241e-07,0.00093216793573004,3016,2493,242,281,0.0316112632211538,0.000368800274324372,FALSE,bigwig_2024-12-17_16-11-10.231725
Set_5_c3_2024-12-17_03-30-28.749821_7.96969696969697e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:31:25.646106,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,7.96969696969697e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0205466069351173,0.0187589021164866,0.0107959168597312,0.0209248625974369,NA,NA,1.07584445483258,-0.239227689555503,0.000264080278400043,0.000559513644291722,0.000114649264167811,1.07676115931099,2.18019941381314,-0.000414947002303827,-0.000437018188369685,1.37015800472335e-06_2.89401947007786e-06_-1.72417867090971e-07,0.00169349583858356,3012,2372,302,338,0.03099859312749,0.000368311149292111,FALSE,bigwig_2024-12-17_16-11-59.28367
Set_5_c3_2024-12-17_03-30-28.756618_7.34848484848485e-09_5_0.01_1000_10_4_0_1,1,2024-12-17 03:31:25.660267,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1e-08,7.34848484848485e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0275592092213784,0.0241607328068461,0.0156429760879874,0.0327839431376004,NA,NA,1.05094716340841,0.0668540743492846,0.000374708416199656,0.000226424964872622,0.0004171196322172,2,3.16209218652552,0.00109175390234994,-0.00250133800370035,1.67038304871081e-06_2.85679556224716e-06_-1.24637691701799e-07,0.0200482105806955,2977,2435,276,266,0.0315929730433322,0.000364031305259832,FALSE,bigbird_2024-12-17_16-13-27.271487
