Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_8_c3_2024-12-20_20-11-14.444971_8.62367346938776e-08_0.5_2_1000_10_4_0_0,1,2024-12-20 20:42:10.770957,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.62367346938776e-08,8.62367346938776e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.017793853046637,0.0192255103459964,0.0155477879386601,0.0444742608714131,NA,NA,1.02979779653234,-0.715157658199095,2.03648597897633e-05,0.00142759844416591,1.2447813825063e-06,-1.04586826288363,0.10579086049044,-0.000252385724742546,0.000437020495517566,1.14869275325242e-07_1.04360409864708e-08_-4.34128664544114e-09,1.34126215584824e-07,74807,60656,7117,7034,0.0132431048832328,0.00914749407207668,FALSE,biggar_2024-12-22_01-07-19.053432
Set_8_c3_2024-12-20_20-11-14.447314_5.56e-08_0.5_2_1000_10_4_0_0,1,2024-12-20 20:35:52.738969,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.56e-08,5.56e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0106811899718531,0.0117486637807819,0.0204778840209647,0.0140521650488698,NA,NA,0.923559624799651,-0.892555362964778,6.09342302507307e-06,0.000707064976242869,2.63374371575124e-07,-2,0.0358857709658054,-0.0001053332535443,0.000106206698092996,9.46556741672005e-08_1.25654963357797e-08_4.43836718039989e-10,1.94953335927344e-10,75046,65041,4989,5016,0.0159442476797564,0.00917671929275424,FALSE,bigbird_2024-12-22_04-36-56.939509
Set_8_c3_2024-12-20_20-44-43.606715_1.7814693877551e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 21:27:56.049864,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.7814693877551e-07,1.7814693877551e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.038353833265383,0.0329036807598219,0.0329769471970228,0.106407314978536,NA,NA,1.06711903802051,-0.52896620435629,2.44823741824106e-05,0.00379877430253805,7.88015146628137e-06,-0.853585226144712,0.0380043873181962,0.000349136787635323,0.00055910189684032,2.61922688888021e-07_4.01269361550275e-08_1.00592137913603e-08,1.07098488542869e-06,75335,49929,12667,12739,0.00916765045961372,0.00921205857633505,FALSE,biggar_2024-12-22_01-22-01.232168
Set_8_c3_2024-12-20_20-45-43.586021_1.88359183673469e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 21:28:14.780223,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.88359183673469e-07,1.88359183673469e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.03902506987183,0.0422609006071813,0.0404427121191784,0.14452329473908,NA,NA,1.03929129757146,-0.497222981459944,9.2319380916395e-05,0.00419561467663738,1.05804133382937e-05,-0.564082622768788,0.020874864537203,-0.000396517846729766,0.000627355836812804,4.31127120438185e-07_5.4637244592655e-08_-1.84923808744954e-08,7.00834327520812e-06,74907,48443,13249,13215,0.00741557406684288,0.00915972219788319,FALSE,bigwig_2024-12-22_05-26-01.356142
Set_8_c3_2024-12-20_21-05-28.658591_2.08783673469388e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 21:56:53.721699,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.08783673469388e-07,2.08783673469388e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0446623449693182,0.038304342536592,0.0271592090864855,0.210057673633506,NA,NA,1.05663212305138,-0.505442645765383,6.42269619900486e-05,0.00465874181002326,1.09558795160285e-05,-0.476388713770459,0.057180074833391,-0.000751572281687769,0.000766835810277559,3.09591861089934e-07_4.16170028165445e-08_1.37610864463419e-09,5.96295613235054e-06,75077,46310,14407,14360,0.00882292418949877,0.00918051001175426,FALSE,bigfoot_2024-12-22_04-55-36.339742
Set_8_c3_2024-12-20_21-07-13.699464_2.18995918367347e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 21:59:14.38513,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.18995918367347e-07,2.18995918367347e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0452513952198631,0.0490392456939186,0.0514490280272868,0.315726871964069,NA,NA,1.02080103763672,-0.475809528298234,0.000145863283033908,0.00495069890390501,1.38518714667163e-05,-0.710770204241154,0.0204210810761603,-0.00118615681293123,0.000873620537319303,3.57396276913397e-07_3.90406363082014e-08_-8.97134607848232e-09,3.56150660697439e-06,75046,45938,14632,14476,0.00751313739406497,0.00917671929275424,FALSE,biggar_2024-12-22_01-23-34.064146
Set_8_c3_2024-12-20_21-14-43.715756_2.29208163265306e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 22:09:20.285873,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.29208163265306e-07,2.29208163265306e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.048037109549999,0.0452448621842073,0.0338134533448474,0.224548240542375,NA,NA,1.15401161659771,-0.451914206602153,-3.64871400696862e-05,0.00543597063635997,1.73595233282803e-05,-0.629285354460571,0.0276673935798234,-7.70966204067953e-06,0.00066170706760578,3.77216544834886e-07_4.70774695828794e-08_-1.10887522244498e-08,4.20729608531401e-06,75274,44234,15505,15535,0.00659219957588277,0.00920459941959308,FALSE,bigwig_2024-12-22_12-06-02.128614
Set_8_c3_2024-12-20_22-09-58.682702_3.0069387755102e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 23:20:12.002078,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.0069387755102e-07,3.0069387755102e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0619450834468014,0.0544833805514437,0.0672256832001108,0.346045685465667,NA,NA,1.06620973778898,-0.418012730025863,-4.2320525221075e-05,0.00720707876869316,2.67293991171889e-05,-0.735427193637716,0.0163975561900856,0.00134389062087622,0.00126632512660877,5.00711159025515e-07_6.66802497726641e-08_8.31743194398338e-09,4.34735493856951e-06,74807,36322,19315,19170,0.00634567764881628,0.00914749407207668,FALSE,biggar_2024-12-22_08-06-43.974049
Set_8_c3_2024-12-20_22-11-13.598181_3.1090612244898e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 23:20:02.474849,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.1090612244898e-07,3.1090612244898e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0681338359488171,0.0499836708850591,0.0425252010480519,0.402642786457644,NA,NA,1.02912412906465,-0.426095606472169,-8.83835337304104e-05,0.00717317182952604,2.57380933740923e-05,-0.643197558923276,0.0265755665984964,0.000780683096444739,0.000608766923794136,3.66311340050359e-07_5.98239871872816e-08_-1.8712691619083e-08,4.91639153252362e-06,74894,36128,19369,19397,0.00718019994592357,0.00915813254152834,FALSE,biggar_2024-12-22_10-06-09.194665
Set_8_c3_2024-12-20_22-12-28.647535_3.21118367346939e-07_0.5_2_1000_10_4_0_0,1,2024-12-20 23:22:15.082538,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.21118367346939e-07,3.21118367346939e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0633136084240603,0.0518935846623108,0.0419585101656078,0.287954936642145,NA,NA,1.04581152210737,-0.406590420877402,5.45890062351747e-05,0.00754023767802021,2.98073554767034e-05,-0.576182911179912,0.0211945869149493,0.0016425659549723,0.000749974518224866,5.49538813821793e-07_9.54030507154089e-08_-3.43863298369849e-08,7.40342723988315e-06,74697,35528,19545,19624,0.0056127440325582,0.00913404313368952,FALSE,biggar_2024-12-22_10-29-12.103041
