Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_0_bigbird_2024-12-14_02-46-42.142268_3.20707070707071e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:47:56.249237,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,3.20707070707071e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.028191766681382,0.0350934821274728,0.0335593800524367,0.0287093554678807,NA,NA,1.06614651630936,0.270373634765555,0.000252876508507778,-0.000317003877693676,0.000599694212617292,2,36.1514969348326,0.000902505265819819,0.00251338217400111,1.88841254614391e-06_3.9390747425728e-06_4.56403662769994e-08,0.0412033581368944,3013,2739,140,134,0.0321524858529705,0.000368433430550176,FALSE,biggar_2024-12-14_03-05-03.660505
Set_0_bigbird_2024-12-14_02-46-42.288152_4.86363636363636e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:47:56.579853,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,4.86363636363636e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0231013255008805,0.0225982587498393,0.0187111485371468,0.0207809689911638,NA,NA,1.06346696371329,0.0320577125491631,2.61176967392207e-05,0.000195437175616598,0.000260468198506426,-0.386273225915451,0.130289963530868,-0.00349345133190432,0.000302186027341522,1.66965354301282e-06_3.70370474065754e-06_7.69059588550015e-08,6.69689606752821e-05,2960,2569,192,199,0.0294402834459459,0.000361952523872725,FALSE,bigbird_2024-12-14_03-08-13.21353
Set_0_bigbird_2024-12-14_02-46-42.313108_5.69191919191919e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:47:58.307696,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,5.69191919191919e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0222430115636794,0.0225120518388987,0.0151634278897963,0.0203546599421542,NA,NA,0.928831850354901,0.0714349367997984,0.000215149027209665,0.000233108388407374,0.000261837649189857,1.8706269092442,1.97552517784435,-0.0014039673756421,-0.000959850663876484,1.38506255418089e-06_3.00524286201784e-06_-1.88408149771455e-07,0.014227924449131,2919,2504,214,201,0.0322303893884892,0.000356938992292056,FALSE,bigfoot_2024-12-14_03-06-41.704997
Set_0_bigbird_2024-12-14_02-46-42.328329_6.93434343434343e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:47:57.566681,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,6.93434343434343e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0407538508089357,0.041870027852374,0.0360786573401456,0.0404127185891152,NA,NA,1.17086759093997,0.132632326036444,-0.000324258830438756,0.000206796445347413,0.00061600215675627,1.56978621874671,2.11839196151677,-0.000753837550627608,0.000851304566723033,2.16541882867807e-06_4.60056848882286e-06_-1.63215820581332e-07,0.0173951052324402,3000,2432,275,293,0.0311449337083333,0.00036684377419533,FALSE,biggar_2024-12-14_03-05-24.949549
Set_0_bigbird_2024-12-14_02-46-42.342437_3.82828282828283e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:47:54.641914,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,3.82828282828283e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0273716957610872,0.0303377225563684,0.0292109836931296,0.0260535571016721,NA,NA,1.06930877537337,-0.0277844787154616,0.000441399161971913,-0.000285231104156498,0.00026502884929714,-0.0639599799034529,0.181688793567938,-0.000428548036800677,0.00274082949449472,1.68858358161569e-06_4.0455054208363e-06_-4.38075427942692e-08,0.000269321904019168,3014,2693,168,153,0.0302924169293298,0.000368555711808241,FALSE,bigbird_2024-12-14_03-07-13.682864
Set_0_bigbird_2024-12-14_02-48-11.59115_7.76262626262626e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:49:21.100605,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,7.76262626262626e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0281458479529939,0.0285197976134475,0.0238079035824408,0.0243995891720383,NA,NA,1.06851533949103,-0.08756688567972,-0.000120480037026126,0.00065990860671282,0.000191743969696697,2,1.78010781361278,-0.000158027957555344,-0.00269841418794512,1.50693991882974e-06_3.47809013474163e-06_-3.89154944926376e-09,0.0278347500718989,3059,2482,285,292,0.0329461758336057,0.000374058368421171,FALSE,bigwig_2024-12-14_03-06-45.588947
Set_0_bigbird_2024-12-14_02-48-11.641745_7.34848484848485e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:49:20.669477,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,7.34848484848485e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0551191980047937,0.0581603150155982,0.0612863264090147,0.0508872901501335,NA,NA,1.16831849024303,0.232377677810699,-0.000587727615277741,-4.14817239420286e-05,0.00104771114827142,0.884831173915726,0.194828872514203,0.0021262657803391,-0.00334684908953295,2.58684160769344e-06_5.64974356233907e-06_1.24969498778577e-07,0.00622122865755686,2935,2349,280,306,0.0304627939522998,0.000358895492421098,FALSE,bigfoot_2024-12-14_03-07-17.922829
Set_0_bigbird_2024-12-14_02-48-26.809238_1.04545454545455e-08_25_0.1_1000_10_4_0_1,1,2024-12-14 02:49:36.336747,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,1.04545454545455e-08,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0592019366497129,0.0639701657442222,0.0570401072659502,0.0538272710086647,NA,NA,1.18849880495381,0.0255018162684232,-0.000497156811375908,-4.87346001719807e-05,0.000609695640481171,-0.0763652501227311,0.0955520930054869,0.0012183721652348,-0.0053113181909773,2.49636734568662e-06_5.41057903487374e-06_1.98076604410022e-07,0.000483105371601032,3012,2163,416,433,0.0314353459080345,0.000368311149292111,FALSE,biggar_2024-12-14_03-05-24.56559
Set_0_bigbird_2024-12-14_02-48-26.815945_9.41919191919192e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:49:36.352276,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,9.41919191919192e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0509765297856412,0.0470980184716837,0.0496821017639909,0.0450599463597733,NA,NA,1.08510432607868,0.108353293815874,-0.000680897406893532,0.000258369810146135,0.000611185068003453,0.223684073882499,0.192616545074007,-0.000588815060772484,0.000864321812846539,2.47025368250028e-06_4.58863328910561e-06_-5.48295907487104e-09,0.00091532413945822,3092,2353,383,356,0.0318182456338939,0.00037809364993732,FALSE,bigbird_2024-12-14_03-07-10.192179
Set_0_bigbird_2024-12-14_02-48-26.81622_8.59090909090909e-09_25_0.1_1000_10_4_0_1,1,2024-12-14 02:49:37.636846,2,1,4,2500,2500,1000,10,1e+06,5.32e-07,2.5e-05,1e-07,8.59090909090909e-09,0,0,0.3,0.033,1,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0232229201324922,0.0223078885425028,0.0151635082626001,0.0254673248496757,NA,NA,1.01240740302233,0.0085278511305283,5.51707241391886e-05,6.5071297858196e-05,0.000282868980940073,-0.00102627473097527,2.98748672770005,0.000568361332108102,-0.00148452842011947,1.4869298286312e-06_3.19855016280478e-06_-4.09462445256687e-08,0.000165670439001377,2996,2338,347,311,0.0308356308411215,0.000366354649163069,FALSE,bigwig_2024-12-14_03-06-55.403567
