Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_9_bigbird_2024-12-26_00-57-27.204099_6.57090909090909e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:30:18.039552,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.57090909090909e-08,6.57090909090909e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0129623315897482,0.0133164840315227,0.0358277312288479,0.0214422778463331,NA,NA,1.0272624851011,-0.847640452811794,-8.73269148755032e-07,0.00102874371815357,4.81862701513612e-07,-1.20882201348882,0.0499676249014831,0.0002193363719275,0.000365246261246014,1.28603535920271e-07_1.83103028509097e-08_3.76253234570663e-09,1.39349726520144e-07,64877,53321,5821,5735,0.0146796477950583,0.00793324117949014,FALSE,biggar_2024-12-26_19-12-08.462796
Set_9_bigbird_2024-12-26_00-57-27.204099_6.57090909090909e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:30:18.039552,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.57090909090909e-08,6.57090909090909e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0129623315897482,0.0133164840315227,0.0219106491612867,0.0214500201308171,NA,NA,1.05452036035753,-0.847639163714131,9.73571969384406e-06,0.00102882381280354,4.81864302798786e-07,-1.06657576019674,0.0686938571473086,0.00047654439808129,0.000333436022569513,1.17338364227901e-07_1.77362280895366e-08_-2.54435259452953e-09,2.1282619558701e-07,64877,53321,5734,5822,0.0146796477950583,0.00793324117949014,TRUE,biggar_2025-01-09_18-33-42.960644
Set_9_bigbird_2024-12-26_00-57-27.25767_6.06545454545455e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:28:04.469701,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.06545454545455e-08,6.06545454545455e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.011988968527613,0.0121230821776272,0.021006090845603,0.0207242021009674,NA,NA,1.01160565423054,-0.830749872751662,-1.84571565430054e-05,0.000959041811351749,4.93244132206638e-07,-1.29207384932278,0.116796370287211,-0.000516616679434665,0.000180354485544208,1.03378359712163e-07_1.32334538072514e-08_-7.7901687353783e-10,4.55287783330695e-08,65056,54478,5286,5292,0.0144423940374447,0.00795512952468379,FALSE,bigbird_2024-12-26_22-00-02.223989
Set_9_bigbird_2024-12-26_00-57-27.25767_6.06545454545455e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:28:04.469701,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.06545454545455e-08,6.06545454545455e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.011988968527613,0.0121230821776272,0.00738394813230377,0.0207246513781098,NA,NA,1.04354110632704,-0.830754511042182,-8.47037782141505e-07,0.000959004964930833,4.93238347132455e-07,-0.956382855243513,0.223316862717842,0.000648714959645526,0.000153843241732327,1.20365953107768e-07_1.32830367078828e-08_-5.8310100052191e-09,1.38005047656166e-07,65056,54478,5268,5310,0.0144423940374447,0.00795512952468379,TRUE,bigwig_2025-01-09_21-44-06.545808
Set_9_bigbird_2024-12-26_00-57-27.263327_8.08727272727273e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:31:22.862969,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.08727272727273e-08,8.08727272727273e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0155584266242664,0.0156081933146043,0.0165278965494452,0.0278512415999354,NA,NA,1.01400244940322,-0.766538822294815,-2.82222479677694e-05,0.00142692499789545,9.36306053510518e-07,-1.30092598744647,0.129682856853755,-0.000781293295967108,0.000375284012542534,1.21243631375816e-07_1.87010935983997e-08_-3.99716128176268e-09,3.12183848957463e-08,64935,51445,6664,6826,0.0131733467005467,0.00794033349245791,FALSE,bigfoot_2024-12-26_21-57-44.961888
Set_9_bigbird_2024-12-26_00-57-27.263327_8.08727272727273e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:31:22.862969,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,8.08727272727273e-08,8.08727272727273e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0155584266242664,0.0156081933146043,0.00198774414730866,0.0278730313086517,NA,NA,1.0337874819353,-0.766521919983215,1.52446560841055e-05,0.00142699808020832,9.36420608338375e-07,-0.24425574201814,-1.2310502727019,0.000231690538647733,0.000345103988709577,1.00991360862363e-07_1.75231687826261e-08_-3.43792738654628e-09,7.53369360621475e-07,64935,51445,6699,6791,0.0131733467005467,0.00794033349245791,TRUE,biggar_2025-01-09_18-20-33.361708
Set_9_bigbird_2024-12-26_00-57-27.263749_9.09818181818182e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:39:42.698124,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.09818181818182e-08,9.09818181818182e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0191478039541777,0.0179487698977977,0.0177275155155578,0.0479991958268751,NA,NA,1.04661459342311,-0.707592101550938,7.30915451136767e-06,0.00184223892552969,1.62427432350178e-06,-1.15051658827313,0.0620357376389987,0.000342318923228277,0.000112643637094706,1.15177660138703e-07_1.5285433529709e-08_-2.35376436869385e-09,1.01069400544479e-07,65050,49959,7566,7525,0.0126612862797848,0.0079543958371354,FALSE,bigbird_2024-12-26_22-11-58.075073
Set_9_bigbird_2024-12-26_00-57-27.263749_9.09818181818182e-08_0.5_2_1000_10_4_0_0,1,2024-12-26 01:39:42.698124,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,9.09818181818182e-08,9.09818181818182e-07,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0191478039541776,0.0179487698977977,0.00759198407368582,0.0479950002062301,NA,NA,1.07813123603326,-0.707585100145098,-7.90078053059742e-06,0.00184223548675065,1.6243459665143e-06,-0.986307182556349,0.13251798106875,-0.000222418780264167,0.000122489187822966,1.6182806196763e-07_1.4572816140135e-08_-5.47157172260253e-10,1.28472451932659e-07,65050,49959,7576,7515,0.0126612862797848,0.0079543958371354,TRUE,bigfoot_2025-01-09_21-19-27.662967
Set_9_bigbird_2024-12-26_01-00-41.569847_1.112e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 01:47:54.383475,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.112e-07,1.112e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0227773118303295,0.0242219238412606,0.0222580843184471,0.0541309420319569,NA,NA,0.993613624380153,-0.664697623030525,7.99948002458315e-06,0.00238444622608474,2.53496824448791e-06,-0.666361076468287,0.0340436339182628,0.000558999528256822,0.00023386649059011,2.35892302065286e-07_3.57573944702797e-08_4.39030314948756e-09,2.3524753953373e-06,64758,47009,8832,8917,0.0105756161439513,0.00791868970978039,TRUE,bigfoot_2025-01-09_21-30-49.675079
Set_9_bigbird_2024-12-26_01-00-41.569847_1.112e-07_0.5_2_1000_10_4_0_0,1,2024-12-26 01:47:54.383475,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,1.112e-07,1.112e-06,0,0.3,0.033,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.022784527395274,0.024286982620125,0.0286183244043267,0.0542164388277813,NA,NA,0.974969345086948,-0.663846768748535,-1.87974876659757e-05,0.00238656360141999,2.54822273731011e-06,-0.824071851679262,0.0257346341815616,-0.000864434721633144,0.000134550570429438,2.201321295331e-07_3.55053863118057e-08_1.62106828202387e-08,1.2729171168377e-06,64807,47043,8769,8995,0.0105668949284028,0.00792468149142558,FALSE,biggar_2024-12-26_19-19-59.131988
