Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_4_bigbird_2024-12-16_18-21-11.746224_2.51717171717172e-08_5_15_1000_10_4_0_0,1,2024-12-16 18:53:55.962826,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,2.51717171717172e-08,2.51717171717172e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0160075945714429,0.0165604760363939,0.0599453206574186,0.0228572134967924,NA,NA,1.03413603458238,-1.63562850388522,5.97507662441474e-06,0.000257151465969163,1.13075168880668e-08,-1.58558919310874,0.148420648256064,-0.000177750692406847,0.000577343395102436,1.85268058276558e-07_2.97523516983279e-07_-6.9746175284637e-09,4.31979573860046e-08,29797,25140,2345,2312,0.0256426619751988,0.00364361464656608,FALSE,biggar_2024-12-17_04-04-53.635314
Set_4_bigbird_2024-12-16_18-21-11.756306_2.23030303030303e-08_5_15_1000_10_4_0_0,1,2024-12-16 18:55:20.85305,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,2.23030303030303e-08,2.23030303030303e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0136430413435489,0.0138283148357509,0.0226230501345652,0.020242002099119,NA,NA,1.06734537172995,-1.69509796487105,4.52485210453474e-06,0.00019648638427286,6.44226676298142e-09,-1.08911744879203,0.153379476344849,-1.45034430582839e-05,0.000830813232113121,1.91420140922293e-07_2.81301206110081e-07_7.01829552796006e-10,4.55820348086228e-07,30117,26039,2079,1999,0.0256507305757546,0.00368274464914692,FALSE,bigbird_2024-12-17_04-58-47.888838
Set_4_bigbird_2024-12-16_18-21-11.767279_1.94343434343434e-08_5_15_1000_10_4_0_0,1,2024-12-16 18:48:18.572226,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,1.94343434343434e-08,1.94343434343434e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.013020025132662,0.0135145774238207,0.009257387185262,0.0202433085101124,NA,NA,1.09301118165082,-1.76527647234304,-9.70370843296095e-07,0.000158497508258969,3.75984996960038e-09,0.117222115022741,21.1394744079712,-0.000113043689613994,0.000364637410067143,1.90640022764431e-07_2.83435600219234e-07_5.13218599883098e-09,1.63947053878368e-05,30125,26570,1752,1803,0.0262362172406639,0.00368372289921144,FALSE,bigfoot_2024-12-17_04-49-03.413224
Set_4_bigbird_2024-12-16_18-21-11.76826_2.94747474747475e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:08:45.065082,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,2.94747474747475e-08,2.94747474747475e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0195985396083155,0.0193135898435533,0.0606489743136265,0.0257643522650124,NA,NA,1.12255716393375,-1.61333418079146,5.2095742258069e-06,0.000327361510275528,1.4415656909941e-08,-1.91294518237172,0.638526015174342,-0.000419965504762855,0.000969920998821011,2.08578731724474e-07_3.37855539947261e-07_2.39369830676485e-08,3.39358850744771e-09,30231,24742,2778,2711,0.0244764049568324,0.00369668471256634,FALSE,bigbird_2024-12-17_05-00-17.982485
Set_4_bigbird_2024-12-16_18-24-41.646718_3.37777777777778e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:13:31.200387,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,3.37777777777778e-08,3.37777777777778e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0218175393522985,0.0227156245300612,-0.000244236209048578,0.0322148251345045,NA,NA,1.13335818848487,-1.67149041582848,3.05950403785445e-06,0.000329467540461398,1.164273886034e-08,0.00147044192999601,566.102009409705,-6.7605450643841e-05,0.000158384753894148,1.76987467936821e-07_2.63550382375979e-07_-3.38042906990008e-09,7.25349319102866e-09,30094,23847,3113,3134,0.0242250527306107,0.00367993218021142,FALSE,biggar_2024-12-17_04-04-00.84008
Set_4_bigbird_2024-12-16_18-38-11.626326_3.66464646464646e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:27:31.642067,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,3.66464646464646e-08,3.66464646464646e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0207319994711267,0.0208699585947647,0.0412196554672507,0.026117404206183,NA,NA,1.27882333193699,-1.58829021425605,-5.21566651937419e-06,0.000410891924794519,1.75534106621714e-08,-1.39653264497284,0.127869756322712,8.18824357024193e-05,0.000474530753552974,2.37626537898783e-07_3.84507660012919e-07_-3.28683862173458e-09,1.12013228148406e-07,30078,23508,3288,3282,0.023915736385398,0.00367797568008238,FALSE,bigwig_2024-12-17_05-00-41.729529
Set_4_bigbird_2024-12-16_18-43-11.653069_3.95151515151515e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:36:50.515521,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,3.95151515151515e-08,3.95151515151515e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.02674356167507,0.0285883848654861,0.0456262882569653,0.0347448615210925,NA,NA,1.33658392947042,-1.58952506317855,-1.07053162158095e-06,0.000477551985172125,2.28767720450434e-08,-1.25679356698234,0.103151767060537,0.000258738937573007,0.000241530986730584,2.58180871562476e-07_3.8089327889957e-07_-2.58595441740051e-08,3.214088649071e-07,29816,22704,3580,3532,0.0236347427220284,0.00364593799046932,FALSE,bigfoot_2024-12-17_04-49-33.901097
Set_4_bigbird_2024-12-16_18-47-41.625147_4.38181818181818e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:44:02.002386,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,4.38181818181818e-08,4.38181818181818e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0276025714393588,0.0265771028983074,0.034072705837451,0.0367729046473955,NA,NA,1.08018178992968,-1.60444009293618,2.22411850010889e-06,0.000480821743251138,2.1534132485288e-08,-1.36831982006191,0.140014181812764,0.000518402822089981,0.000380645175793249,2.17310311686558e-07_3.36937020498183e-07_7.73356531403478e-09,1.11055239918945e-07,30122,22256,3890,3976,0.0238626101437488,0.00368335605543724,FALSE,biggar_2024-12-17_04-06-46.708071
Set_4_bigbird_2024-12-16_19-01-41.587046_4.95555555555556e-08_5_15_1000_10_4_0_0,1,2024-12-16 19:59:37.534662,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,4.95555555555556e-08,4.95555555555556e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0331335574243416,0.0332485062337825,0.0604805551248228,0.0425152808053477,NA,NA,1.16463882027426,-1.59308426787752,8.14491743210331e-06,0.000570127231455103,2.661879790689e-08,-1.50618202261711,0.307848845372828,-0.000530827422840584,0.00108567052093832,2.39558178701427e-07_3.80030743208208e-07_-1.05621003673563e-08,7.18648848425146e-08,29982,21047,4516,4419,0.0224962056567274,0.00366623667930813,FALSE,bigbird_2024-12-17_04-52-23.38222
Set_4_bigbird_2024-12-16_19-06-57.023786_5.24242424242424e-08_5_15_1000_10_4_0_0,1,2024-12-16 20:07:20.673756,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-06,1.5e-05,5.24242424242424e-08,5.24242424242424e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0334327684982272,0.035939397238413,0.030399053994495,0.041331222430065,NA,NA,1.11203621678753,-1.53930349577164,8.82196322819745e-06,0.000693245290253702,3.7740769449915e-08,-0.984447403528931,0.315307908832672,0.000617879940897936,0.000829045779479762,2.20480221242392e-07_3.43126794706821e-07_-7.3893896755087e-09,1.09789889962003e-06,29906,20414,4752,4740,0.021842682149903,0.00365694330369518,FALSE,bigwig_2024-12-17_04-53-09.498168
