Set_ID,sim,Time,end_gen,ngen1,ngen2,Ne,n_ind,n_ind_exp,n_cages,sequence_length,r_msp,r,r_expt,mu_msp,mu,mu_expt,shape,scale,mut_ratio,flip_sel_coef,Ve_w,Ve_w_expt,proj,LDalpha,pa,Vs,randomise,palpha_method,balpha_method,Ne_exp,va_true,vA_true,vA_est,vA_alpha_emp,vA_BC,Ne_BC,Residual_var,palpha_emp,balpha_intercept_emp,balpha_slope_emp,sigma2alpha_emp,palpha_est,palpha_var_est,balpha_intercept_est,balpha_slope_est,balpha_var_est,sigma2alpha_est,seg_sites,seg_sites_neu,seg_sites_ben,seg_sites_del,mean_diversity,theta,all.gp,analysis_stamp
Set_15_a_bigfoot_2025-03-25_12-37-20.770541_2.51717171717172e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:55:57.86566,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.51717171717172e-08,2.51717171717172e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0167897038947874,0.0165985646162429,0.0229978002515156,0.0213018800051517,NA,NA,0.963824884508636,-1.56470763579863,2.2891855949664e-06,0.000128578133897582,7.17156821045795e-09,-1.43258253847719,0.0915332191331625,-0.000149583822584175,0.00012577433561623,8.77799962837805e-08_9.51979396403975e-09_-4.34074212624011e-09,2.06851271751247e-08,64841,60617,2144,2080,0.0207046164328897,0.00792883905419979,FALSE,bigfoot_2025-03-26_21-25-32.481408
Set_15_a_bigfoot_2025-03-25_12-37-20.774546_2.23030303030303e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:55:30.626019,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.23030303030303e-08,2.23030303030303e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0146100623684051,0.0142905067596183,0.0030743217819336,0.0175238387249337,NA,NA,1.03993198945642,-1.46145431467576,-4.13894476070001e-06,0.00016400034971287,1.29183506071337e-08,-0.0414634355365706,-2.11379199175639,-0.000153236745614642,0.000102336557730014,8.69987272203973e-08_1.13650008702306e-08_-4.09711735663201e-09,1.93871996078077e-06,64984,61285,1802,1897,0.0224441153245414,0.0079463252741031,FALSE,bigwig_2025-03-26_20-57-40.521403
Set_15_a_bigfoot_2025-03-25_12-37-20.786173_2.8040404040404e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 12:56:20.613608,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,2.8040404040404e-08,2.8040404040404e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0195780649173373,0.0196980363826567,0.00425874464851168,0.0221362218500112,NA,NA,0.968187404540939,-1.41424631636861,4.7670646502143e-06,0.000224362257982725,2.15169602358933e-08,-0.0542243783456797,-47.5973908410515,0.000238579605566854,6.57962166783813e-05,1.06493930132487e-07_1.14327932503612e-08_3.29789823302646e-09,2.99357988384505e-06,65226,60550,2313,2363,0.019178407644191,0.00797591733855486,FALSE,bigfoot_2025-03-26_21-02-03.978258
Set_15_a_bigfoot_2025-03-25_12-51-05.624868_3.37777777777778e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:10:37.127633,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.37777777777778e-08,3.37777777777778e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0219178431497003,0.0213397342502351,0.0109885054450506,0.0250329585717053,NA,NA,1.00552198583351,-1.40871211810592,-6.49160550502239e-06,0.000245608600402861,2.50148278122703e-08,-1.00584708498472,0.129536544208429,-0.000101981959495371,4.54543320726368e-05,1.01172873195179e-07_1.16710593759588e-08_-3.17453695296785e-09,1.66975074768573e-07,64800,59375,2723,2702,0.0188103727391975,0.00792382552261912,FALSE,bigwig_2025-03-26_21-24-12.182302
Set_15_a_bigfoot_2025-03-25_13-02-50.566022_3.66464646464646e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:23:23.120811,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.66464646464646e-08,3.66464646464646e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0230219467650548,0.0230592800485875,0.00389533896873787,0.0253854283155294,NA,NA,0.9825233860975,-1.36877031510248,8.03810790552077e-06,0.000297876156176395,3.38380434148583e-08,0.00464310460301931,-7.24726543216842,-0.000119355823598599,2.03430022129732e-05,9.33249654780354e-08_1.59210892280922e-08_5.34072408591748e-09,3.36640588143874e-06,65098,59464,2791,2843,0.0189174726585302,0.00796026533752252,FALSE,bigwig_2025-03-27_04-28-19.583725
Set_15_a_bigfoot_2025-03-25_13-03-05.626593_3.95151515151515e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:23:28.907776,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,3.95151515151515e-08,3.95151515151515e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.025241920096919,0.024122529478266,0.0377125429857211,0.0279390516667579,NA,NA,1.00341234055288,-1.33857722117868,4.76015109813054e-06,0.000358940985315889,4.43148434878128e-08,-1.56363403040881,0.165477546522346,-0.000226769801128905,0.000201895396479391,9.64766517492555e-08_1.28297948947352e-08_1.44667678195085e-09,1.19017811079879e-08,64971,58669,3203,3099,0.0168919238294778,0.00794473561774826,FALSE,bigfoot_2025-03-27_04-51-59.627621
Set_15_a_bigfoot_2025-03-25_13-17-05.632356_4.66868686868687e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:39:36.285663,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,4.66868686868687e-08,4.66868686868687e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0333740977650873,0.0333457587365884,0.0223774667941978,0.0382871586339137,NA,NA,0.964329136344926,-1.37855522088941,2.59602712864766e-06,0.000390310178188568,4.29539405847702e-08,-0.985698112021878,0.061875012686199,0.000332199655966753,0.00015478380550937,1.20234228682992e-07_1.21665739066568e-08_-3.15513323912482e-09,3.69857542508063e-07,65374,58102,3738,3534,0.0155019415593355,0.0079940149647485,FALSE,bigwig_2025-03-27_05-27-05.177212
Set_15_a_bigfoot_2025-03-25_13-29-05.637176_5.24242424242424e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:52:52.150007,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.24242424242424e-08,5.24242424242424e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0358134731085238,0.0337701972092268,0.0349651015617209,0.0396255381471925,NA,NA,1.10451095220919,-1.21867038907006,1.17088796302611e-05,0.000612889240587273,1.35931231049814e-07,-1.1223307745591,0.0402130022265954,-0.000347186148557581,0.000171543555378207,1.5958464396535e-07_2.22327219329736e-08_6.63370481972484e-09,2.47188277997196e-07,64621,57096,3743,3782,0.0154059143525325,0.00790193717742547,FALSE,bigfoot_2025-03-27_05-05-52.760682
Set_15_a_bigfoot_2025-03-25_13-29-20.598593_5.38585858585859e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 13:51:20.657564,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,5.38585858585859e-08,5.38585858585859e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.035691916720612,0.038146942642439,0.0433744416680599,0.0402422786100547,NA,NA,1.05587933273791,-1.26866773819702,4.12366077370918e-06,0.000555830387125953,9.38588419946062e-08,-1.24961391443086,0.0332334881681948,-0.00105962281447064,0.000207373811672355,1.46912566151463e-07_1.51627486585111e-08_-3.08991328743028e-09,1.23108780752562e-07,65026,57056,4017,3953,0.0137275063320825,0.00795146108694184,FALSE,bigwig_2025-03-27_12-55-48.88665
Set_15_a_bigfoot_2025-03-25_13-45-05.590721_6.67676767676768e-08_0.5_2_1000_10_4_0_0,1,2025-03-25 14:10:12.182654,25000,1,4,2500,2500,1000,10,1e+06,5.32e-07,5e-07,2e-06,6.67676767676768e-08,6.67676767676768e-07,0,0.3,0.1,0,0,1,1,BLoM,FALSE,1,LoNL,TRUE,NA,NA_NA,1000_367.879441171442,0.0381596430282825,0.0396660326698727,0.0282463915662362,0.043171859300936,NA,NA,1.02644319017353,-1.16360896988015,1.7039895238253e-05,0.000841170154504188,2.02560708714735e-07,-0.761336134560845,0.040786755309043,0.00143227783702653,0.000160291678058001,2.1279239753489e-07_3.10269908763688e-08_2.08268936276299e-09,1.62406390281586e-06,64977,55939,4536,4502,0.01432495528033,0.00794546930529665,FALSE,bigfoot_2025-03-27_12-53-21.781401
